07/26/2016 17:58:29,0-2859848,UNLIMITED-TRACK,35.06587,-90.17877,"",""
07/26/2016 17:53:29,0-2859848,UNLIMITED-TRACK,35.07480,-90.17791,"",""
07/26/2016 17:48:29,0-2859848,UNLIMITED-TRACK,35.08343,-90.17894,"",""
07/26/2016 17:38:34,0-2859848,UNLIMITED-TRACK,35.09999,-90.18002,"",""
07/26/2016 17:33:52,0-2859848,UNLIMITED-TRACK,35.10800,-90.17749,"",""
07/26/2016 17:28:55,0-2859848,UNLIMITED-TRACK,35.11632,-90.17401,"",""
07/26/2016 17:23:37,0-2859848,UNLIMITED-TRACK,35.12381,-90.16607,"",""
07/26/2016 17:18:37,0-2859848,UNLIMITED-TRACK,35.12927,-90.15720,"",""
07/26/2016 17:13:36,0-2859848,UNLIMITED-TRACK,35.13186,-90.14746,"",""
07/26/2016 17:08:33,0-2859848,UNLIMITED-TRACK,35.13161,-90.13766,"",""
07/26/2016 17:03:34,0-2859848,UNLIMITED-TRACK,35.12929,-90.12778,"",""
07/26/2016 16:58:37,0-2859848,UNLIMITED-TRACK,35.12514,-90.11826,"",""
07/26/2016 16:53:37,0-2859848,UNLIMITED-TRACK,35.12061,-90.10919,"",""
07/26/2016 16:48:37,0-2859848,UNLIMITED-TRACK,35.11919,-90.09838,"",""
07/26/2016 16:43:37,0-2859848,UNLIMITED-TRACK,35.12151,-90.08799,"",""
07/26/2016 16:38:36,0-2859848,UNLIMITED-TRACK,35.12626,-90.08060,"",""
07/26/2016 16:33:36,0-2859848,UNLIMITED-TRACK,35.13253,-90.07462,"",""
07/26/2016 16:28:56,0-2859848,UNLIMITED-TRACK,35.13902,-90.07117,"",""
07/26/2016 16:23:41,0-2859848,UNLIMITED-TRACK,35.13891,-90.07114,"",""
07/26/2016 16:18:46,0-2859848,UNLIMITED-TRACK,35.13894,-90.07117,"",""
07/26/2016 16:13:49,0-2859848,UNLIMITED-TRACK,35.13892,-90.07120,"",""
07/26/2016 16:08:49,0-2859848,UNLIMITED-TRACK,35.13951,-90.06789,"",""
07/26/2016 16:03:54,0-2859848,UNLIMITED-TRACK,35.14080,-90.06067,"",""
07/26/2016 15:58:55,0-2859848,UNLIMITED-TRACK,35.14475,-90.05792,"",""
07/26/2016 15:53:55,0-2859848,UNLIMITED-TRACK,35.14887,-90.05655,"",""
07/26/2016 15:48:56,0-2859848,UNLIMITED-TRACK,35.15036,-90.05643,"",""
07/26/2016 15:43:59,0-2859848,UNLIMITED-TRACK,35.15041,-90.05643,"",""
07/26/2016 15:38:59,0-2859848,UNLIMITED-TRACK,35.15020,-90.05652,"",""
07/26/2016 15:33:57,0-2859848,UNLIMITED-TRACK,35.15017,-90.05652,"",""
07/26/2016 15:28:57,0-2859848,UNLIMITED-TRACK,35.15017,-90.05652,"",""
07/26/2016 15:23:55,0-2859848,UNLIMITED-TRACK,35.15028,-90.05649,"",""
07/26/2016 15:18:56,0-2859848,UNLIMITED-TRACK,35.15021,-90.05649,"",""
07/26/2016 15:13:58,0-2859848,UNLIMITED-TRACK,35.15018,-90.05655,"",""
07/26/2016 15:08:59,0-2859848,UNLIMITED-TRACK,35.15019,-90.05652,"",""
07/26/2016 15:04:03,0-2859848,UNLIMITED-TRACK,35.15028,-90.05649,"",""
07/26/2016 14:59:03,0-2859848,UNLIMITED-TRACK,35.15028,-90.05649,"",""
07/26/2016 14:44:04,0-2859848,UNLIMITED-TRACK,35.15023,-90.05646,"",""
07/26/2016 14:39:05,0-2859848,UNLIMITED-TRACK,35.15024,-90.05646,"",""
07/26/2016 14:34:06,0-2859848,UNLIMITED-TRACK,35.15026,-90.05649,"",""
07/26/2016 14:29:28,0-2859848,NEWMOVEMENT,35.15015,-90.05649,"","monitored device has moved."
07/25/2016 22:20:18,0-2859848,UNLIMITED-TRACK,35.15032,-90.05649,"",""
07/25/2016 22:15:35,0-2859848,UNLIMITED-TRACK,35.15038,-90.05643,"",""
07/25/2016 22:10:21,0-2859848,NEWMOVEMENT,35.15021,-90.05643,"","monitored device has moved."
07/24/2016 21:23:05,0-2859848,UNLIMITED-TRACK,35.15023,-90.05643,"",""
07/24/2016 21:18:11,0-2859848,UNLIMITED-TRACK,35.14997,-90.05652,"",""
07/24/2016 21:13:10,0-2859848,UNLIMITED-TRACK,35.15019,-90.05643,"",""
07/24/2016 21:08:12,0-2859848,UNLIMITED-TRACK,35.15005,-90.05649,"",""
07/24/2016 21:03:28,0-2859848,UNLIMITED-TRACK,35.15003,-90.05649,"",""
07/24/2016 20:58:18,0-2859848,UNLIMITED-TRACK,35.14994,-90.05646,"",""
07/24/2016 20:53:16,0-2859848,UNLIMITED-TRACK,35.15008,-90.05643,"",""
07/24/2016 20:48:17,0-2859848,UNLIMITED-TRACK,35.14752,-90.05627,"",""
07/24/2016 20:43:19,0-2859848,UNLIMITED-TRACK,35.14714,-90.05661,"",""
07/24/2016 20:38:20,0-2859848,UNLIMITED-TRACK,35.15024,-90.05649,"",""
07/24/2016 20:33:57,0-2859848,UNLIMITED-TRACK,35.15018,-90.05649,"",""
07/24/2016 16:55:43,0-2859848,UNLIMITED-TRACK,35.15021,-90.05658,"",""
07/24/2016 16:50:44,0-2859848,UNLIMITED-TRACK,35.15022,-90.05655,"",""
07/24/2016 16:45:44,0-2859848,UNLIMITED-TRACK,35.15017,-90.05655,"",""
07/24/2016 16:40:46,0-2859848,UNLIMITED-TRACK,35.15021,-90.05649,"",""
07/24/2016 16:35:46,0-2859848,UNLIMITED-TRACK,35.15014,-90.05652,"",""
07/24/2016 16:30:47,0-2859848,UNLIMITED-TRACK,35.15015,-90.05649,"",""
07/24/2016 16:25:47,0-2859848,UNLIMITED-TRACK,35.15015,-90.05643,"",""
07/24/2016 16:20:48,0-2859848,UNLIMITED-TRACK,35.14995,-90.05627,"",""
07/24/2016 16:15:48,0-2859848,UNLIMITED-TRACK,35.14690,-90.05670,"",""
07/24/2016 16:10:49,0-2859848,UNLIMITED-TRACK,35.14152,-90.05965,"",""
07/24/2016 16:06:26,0-2859848,UNLIMITED-TRACK,35.14156,-90.05974,"",""
07/24/2016 16:00:52,0-2859848,UNLIMITED-TRACK,35.14997,-90.06287,"",""
07/24/2016 15:55:57,0-2859848,UNLIMITED-TRACK,35.15980,-90.06341,"",""
07/24/2016 15:50:59,0-2859848,UNLIMITED-TRACK,35.16984,-90.06161,"",""
07/24/2016 15:45:58,0-2859848,UNLIMITED-TRACK,35.17998,-90.06277,"",""
07/24/2016 15:41:00,0-2859848,UNLIMITED-TRACK,35.18936,-90.06299,"",""
07/24/2016 15:36:04,0-2859848,UNLIMITED-TRACK,35.19952,-90.06287,"",""
07/24/2016 15:31:04,0-2859848,UNLIMITED-TRACK,35.20926,-90.06711,"",""
